X,Y,AREANAME,CLASS,ST
-98.4186137260543,37.2499923325,Sharon,city,KS
-101.752589116155,38.8942559993824,Sharon Springs,city,KS
-94.8046930860844,39.0152410090436,Shawnee,city,KS
-95.856280434085,39.0986393572137,Silver Lake,city,KS
-97.9340409797558,39.3862995944367,Simpson,city,KS
-98.7834876176288,39.7797288716122,Smith Center,city,KS
-97.6839407183139,38.7380096958449,Smolan,city,KS
-95.9648726839187,39.5378320699399,Soldier,city,KS
-97.3717237382967,38.9197117967114,Solomon,city,KS
-97.4006413979357,37.0491560733127,South Haven,city,KS
-97.9413743369179,38.0284335118483,South Hutchinson,city,KS
-99.75466128698,37.8479941178207,Spearville,city,KS
-99.4206318140229,39.6763400356043,Speed,city,KS
-98.1653056991235,37.4482470696244,Spivey,city,KS
-94.8276508545197,38.7517318139721,Spring Hill,city,KS
-98.5996596627405,37.9627890078405,Stafford,city,KS
-95.1435737940928,37.6895924878422,Stark,city,KS
-98.2061222169166,38.2091701596757,Sterling,city,KS
-99.2716418088849,39.4363289727503,Stockton,city,KS
-96.5367460481344,38.3956588235529,Strong City,city,KS
-100.84696535202,37.4796494088509,Sublette,city,KS
-96.3492497534275,39.9964398896395,Summerfield,city,KS
-98.9168172210784,37.3785322121252,Sun City,city,KS
-98.7749260180633,38.6404013726387,Susank,city,KS
-98.3938550548125,39.0128034584518,Sylvan Grove,city,KS
-98.4081546942334,37.9599115553504,Sylvia,city,KS
-101.751892562821,37.9811310242058,Syracuse,city,KS
-97.1542756405634,38.5469931794208,Tampa,city,KS
-97.8776775556267,39.0117954262873,Tescott,city,KS
-95.4742444681217,37.4879777989073,Thayer,city,KS
-99.1773759922712,38.472890066897,Timken,city,KS
-98.4714089965083,39.3393805512015,Tipton,city,KS
-95.0844053963868,39.1107467774015,Tonganoxie,city,KS
-95.6922586865952,39.0379004191643,Topeka,city,KS
-95.9495553146257,37.7985984085468,Toronto,city,KS
-96.9973304809605,37.7968690226435,Towanda,city,KS
-94.8437231043111,37.0002621837691,Treece,city,KS
-101.754497131517,38.4713406405596,Tribune,city,KS
-95.088833873236,39.7863145059217,Troy,city,KS
-98.4284035385577,37.80741640857,Turon,city,KS
-95.821672487285,37.036772324525,Tyro,city,KS
-97.1178085026752,37.3869911143371,Udall,city,KS
-101.356230398363,37.5790386297214,Ulysses,city,KS
-94.9762915662578,37.8472776625148,Uniontown,city,KS
-100.170302762549,38.6429222796548,Utica,city,KS
-97.373792292847,37.8352120435127,Valley Center,city,KS
-95.4605689977652,39.3413693190886,Valley Falls,city,KS
-96.2652154675814,39.7178425027339,Vermillion,city,KS
-99.1474564594839,38.8536087922253,Victoria,city,KS
-97.2931097656267,39.567460536665,Vining,city,KS
-97.644890507827,37.4824736235224,Viola,city,KS
-96.0110900594209,37.9806034137823,Virgil,city,KS
-99.8817379996107,39.0234331939968,Wakeeney,city,KS
-97.0181289045648,39.2167088880636,Wakefield,city,KS
-98.7978564166282,39.1201610236723,Waldo,city,KS
-98.1831494345313,37.0007828178114,Waldron,city,KS
-101.592880216564,38.9136962654357,Wallace,city,KS
-95.074745516145,37.600359394794,Walnut,city,KS
-97.2563931585512,38.1182872596203,Walton,city,KS
-96.3083285036429,39.2040747416445,Wamego,city,KS
-97.0525030318536,39.8168776135518,Washington,city,KS
-96.748413919888,39.6919220336955,Waterville,city,KS
-94.9493373319039,39.7642899519082,Wathena,city,KS
-95.6035715878468,38.3972952630409,Waverly,city,KS
-98.0361653616468,39.9344149526768,Webber,city,KS
-94.7759156842255,37.3096258982758,Weir,city,KS
-97.3975244945738,37.2713063154796,Wellington,city,KS
-95.0813504596825,38.717486901919,Wellsville,city,KS
-94.9272474297332,37.2834043177595,West Mineral,city,KS
-96.4141545096368,39.3947703612879,Westmoreland,city,KS
-95.4906995100024,38.1823569317838,Westphalia,city,KS
-94.6152585844662,39.0399052534309,Westwood,city,KS
-94.6108084592774,39.0390552714217,Westwood Hills,city,KS
-95.8112023492307,39.6348884264262,Wetmore,city,KS
-96.319244574057,39.5025682803904,Wheaton,city,KS
-96.7351807019222,38.7943233171411,White City,city,KS
-95.2974995956661,39.9741937209561,White Cloud,city,KS
-97.1470975601179,37.9631782712913,Whitewater,city,KS
-95.6116679199338,39.5886524087929,Whiting,city,KS
-97.3429966554018,37.6873640076572,Wichita,city,KS
-95.9433349419214,39.0939173451791,Willard,city,KS
-95.4660168219442,38.4801151021334,Williamsburg,city,KS
-95.5054372218645,39.7226606007802,Willis,city,KS
-97.9913951838093,38.1016360589602,Willowbrook,city,KS
-99.2096932307371,37.3359248702006,Wilmore,city,KS
-96.6770815074914,38.6359456217222,Wilsey,city,KS
-98.4747486822367,38.8256195942426,Wilson,city,KS
-95.2681428569932,39.3216586995711,Winchester,city,KS
-97.9105529877017,38.3842731375141,Windom,city,KS
-96.968845506961,37.2685767825729,Winfield,city,KS
-101.244995117851,39.0616399093271,Winona,city,KS
-96.9600020092582,38.7954429752354,Woodbine,city,KS
-99.0991145411821,39.4543002932779,Woodston,city,KS
-95.7430278382968,37.8724084764357,Yates Center,city,KS
-98.2825666929548,37.4449947251829,Zenda,city,KS
-99.4348309069743,39.2316541925118,Zurich,city,KS
-86.8540023238095,36.6678704481523,Adairville,city,KY
-85.1353754681853,36.6906139143644,Albany,city,KY
-84.3841639449503,38.9606014218318,Alexandria,city,KY
-82.7282783959018,37.6113251624173,Allen,city,KY
-87.0684473616505,36.7171104579063,Allensville,city,KY
-85.5380631495536,38.2702904636359,Anchorage,city,KY
-83.9606622049579,37.3230910419866,Annville,city,KY
-89.0123551720583,36.7901449057829,Arlington,city,KY
-82.644804107878,38.4592733463376,Ashland,city,KY
-86.7128557519893,36.8641441457529,Auburn,city,KY
-85.727598616792,38.2049703135718,Audubon Park,city,KY
-84.0015303751126,38.7725568998166,Augusta,city,KY
-85.6116070348033,38.2830430576194,Bancroft,city,KY
-85.5996959585778,38.3002194969796,Barbourmeade,city,KY
-83.883940690705,36.8664555688995,Barbourville,city,KY
-85.4631509849469,37.8136401815864,Bardstown,city,KY
-89.0100267055275,36.8726905117353,Bardwell,city,KY
-89.0451298291908,37.0507587292734,Barlow,city,KY
-83.7071532486363,37.5803053845715,Beattyville,city,KY
-86.8779513152019,37.4085875017154,Beaver Dam,city,KY
-85.316848630748,38.5931080442647,Bedford,city,KY
-85.6297721153211,38.2567709244073,Beechwood Village,city,KY
-82.6883138152654,38.4984808526975,Bellefonte,city,KY
-85.5910396640582,38.2494711081274,Bellemeade,city,KY
-84.4774420032944,39.1012610751635,Bellevue,city,KY
-85.6590924522744,38.26045581099,Bellewood,city,KY
-82.9518292892464,36.9647325548932,Benham,city,KY
-88.3581065999589,36.8529068887476,Benton,city,KY
-84.2935343555186,37.5768007475956,Berea,city,KY
-84.3841474562284,38.5204596654468,Berry,city,KY
-82.8539837556863,38.026322776348,Blaine,city,KY
-88.9646631849143,36.9435185426756,Blandville,city,KY
-85.3158232746553,37.9121255497795,Bloomfield,city,KY
-85.5641372590064,38.2449379153274,Blue Ridge Manor,city,KY
-85.901448705386,37.3769914244192,Bonnieville,city,KY
-83.6791126899542,37.4764739685357,Booneville,city,KY
-86.4412328305443,36.9737450238947,Bowling Green,city,KY
-85.1481963752046,37.4955068892242,Bradfordsville,city,KY
-86.180380203832,37.9969170400113,Brandenburg,city,KY
-87.8631044707043,37.6826977685621,Breckinridge Center,CDP,KY
-87.218982728453,37.3611914335933,Bremen,city,KY
-85.5901747629348,38.2777782285675,Briarwood,city,KY
-85.6518091449998,38.2411208966656,Broad Fields,city,KY
-84.4168851150819,37.4030128810394,Brodhead,city,KY
-85.5855277662501,38.2959726375347,Broeck Pointe,city,KY
-84.5623447099483,39.0806729125665,Bromley,city,KY
-85.7168408507171,38.068251425209,Brooks,CDP,KY
-84.0666159630297,38.682613937754,Brooksville,city,KY
-85.5921548723566,38.302836413243,Brownsboro Farm,city,KY
-85.6661055497538,38.2636207071939,Brownsboro Village,city,KY
-86.2593016656063,37.1882851280899,Brownsville,city,KY
-85.6403549928701,38.1888693011811,Buechel,CDP,KY
-84.7653000664744,37.7541179228365,Burgin,city,KY
-85.3687569199358,36.7907370840854,Burkesville,city,KY
-84.722902567905,39.0245060875803,Burlington,CDP,KY
-84.6008585443809,36.9873731916785,Burnside,city,KY
-84.3706522651704,38.787991904611,Butler,city,KY
-87.8232855993556,36.8697324517102,Cadiz,city,KY
-87.2592473753809,37.5412701717156,Calhoun,city,KY
-84.2625520833192,38.9197174438984,California,city,KY
-88.3529703320578,37.0333292807544,Calvert City,city,KY
-83.8895330484221,37.9968431494103,Camargo,city,KY
-85.6158913075381,38.2215701920036,Cambridge,city,KY
-85.2067629344819,38.5262859881015,Campbellsburg,city,KY
-85.3490506972373,37.3475629963584,Campbellsville,city,KY
-83.5472339854361,37.7352389263336,Campton,city,KY
-86.4879644493428,37.4237956523948,Caneyville,city,KY
-84.0374992645943,38.3136883525595,Carlisle,city,KY
-85.164540178826,38.6787016191999,Carrollton,city,KY
-88.3732609948495,37.3977208315316,Carrsville,city,KY
-82.6011274525894,38.417713894144,Catlettsburg,city,KY
-85.964266221668,37.1385702377223,Cave City,city,KY
-82.3581736906027,37.3142518330645,Cedarville,city,KY
-86.9954539428338,37.418041187209,Centertown,city,KY
-87.1287018931003,37.2955323255274,Central City,city,KY
-85.6547144111345,38.2614707760021,Cherrywood Village,city,KY
-86.2204774693656,37.4943564031758,Clarkson,city,KY
-84.4091901692562,38.9247091291547,Claryville,CDP,KY
-87.8204389577777,37.4769261964074,Clay,city,KY
-83.9282815366019,37.8632031198976,Clay City,city,KY
-88.994093241383,36.6661370982288,Clinton,city,KY
-86.6299145659201,37.831005950917,Cloverport,city,KY
-82.5585639903915,37.5130456682541,Coal Run,city,KY
-84.4373245804293,39.0240215915452,Cold Spring,city,KY
-85.524848020008,38.3159770107701,Coldstream,city,KY
-85.3080775746317,37.0980711136131,Columbia,city,KY
-89.10187347041,36.7595799857825,Columbus,city,KY
-83.491842954794,38.6881259630201,Concord,city,KY
-88.7001566643716,37.0721900847056,Concord,CDP,KY
-84.107363940273,36.9374750849989,Corbin,city,KY
-84.5640092335213,38.4959779370529,Corinth,city,KY
-87.7065557221642,37.7397084468603,Corydon,city,KY
-84.5142883851882,39.036891833718,Covington,city,KY
-84.5060057487508,37.4633292848548,Crab Orchard,city,KY
-85.5681215407323,38.2921797623226,Creekside,city,KY
-84.5762057088347,39.0432724433204,Crescent Park,city,KY
-84.5801888630964,39.0525112751186,Crescent Springs,city,KY
-84.4160280907039,39.0225057853446,Crestview,city,KY
-84.5713804784131,39.0263597376875,Crestview Hills,city,KY
-85.4806323943374,38.3379333677952,Crestwood,city,KY
-84.6054838414975,38.781175967783,Crittenden,city,KY
-87.4834241390072,37.0481880202024,Crofton,city,KY
-85.6291902281365,38.28006815594,Crossgate,city,KY
-82.9859232746304,36.9842529891023,Cumberland,city,KY
-84.2952455826347,38.3864328077041,Cynthiana,city,KY
-84.7720240094725,37.6421962761197,Danville,city,KY
-87.6886352110735,37.1727111823455,Dawson Springs,city,KY
-84.4622917036771,39.1125609980632,Dayton,city,KY
-87.6906798070202,37.5172529798875,Dixon,city,KY
-85.5476418213087,38.2360705277087,Douglass Hills,city,KY
-83.883326703813,38.7558537481235,Dover,city,KY
-87.0497458202153,37.2165455360822,Drakesboro,city,KY
-85.6620895085858,38.264070691217,Druid Hills,city,KY
-84.5963707669606,38.6822427735822,Dry Ridge,city,KY
-88.1849493840878,37.1600176853477,Dycusburg,city,KY
-87.5155452771692,37.273492045,Earlington,city,KY
-88.0792743125783,37.0753138351167,Eddyville,city,KY
-84.5621961354474,39.0061951005457,Edgewood,city,KY
-85.6203975163939,36.9829441264004,Edmonton,city,KY
-86.1772640428949,37.9307663148359,Ekron,city,KY
-85.8716169780209,37.7031503826845,Elizabethtown,city,KY
-82.3478783083365,37.3030402454745,Elkhorn City,city,KY
-87.1580238970831,36.8101635389032,Elkton,city,KY
-84.6003898328752,38.9943121696672,Elsmere,city,KY
-85.1742768507594,38.3654473747613,Eminence,city,KY
-84.5880246902477,39.0099119301916,Erlanger,city,KY
-84.6548573135078,37.2793991569893,Eubank,city,KY
-83.1975498332379,36.8637817273494,Evarts,city,KY
-83.8622283871973,38.4273901708226,Ewing,city,KY
-85.7574843224835,38.1118749786978,Fairdale,CDP,KY
-85.3839783135416,37.9333076420266,Fairfield,city,KY
-85.6352601258292,38.2494711290793,Fairmeade,city,KY
-84.4827794318947,38.9986326376455,Fairview,city,KY
-84.3342125206228,38.6738604888275,Falmouth,city,KY
-84.5944732065715,37.0667308156167,Ferguson,city,KY
-85.5966285311589,38.1583678618617,Fern Creek,CDP,KY
-85.5422592422231,38.3077192681624,Fincastle,city,KY
-82.7199320040444,38.5193845416467,Flatwoods,city,KY
-82.7036592410947,37.1919027846605,Fleming-Neon,city,KY
-83.7368378445822,38.4235832973133,Flemingsburg,city,KY
-84.6428566973907,38.9915620444451,Florence,city,KY
-86.7159502461242,37.636236677062,Fordsville,city,KY
-85.5837057289546,38.2156398435719,Forest Hills,city,KY
-87.4597165291207,36.653631410036,Fort Campbell North,CDP,KY
-85.9631374856144,37.8908054260524,Fort Knox,CDP,KY
-84.5554842962629,39.0452115104878,Fort Mitchell,city,KY
-84.4502582247171,39.082461556432,Fort Thomas,city,KY
-84.5368259259259,39.047180568357,Fort Wright,city,KY
-84.2138023072901,38.7998367989288,Foster,city,KY
-85.9604339294605,36.7221993107231,Fountain Run,city,KY
-85.6896857368154,38.045784257734,Fox Chase,city,KY
-84.8651530919613,38.1908424112607,Frankfort,city,KY
-86.5739304405443,36.728063646757,Franklin,city,KY
-88.0588501326432,37.2091117750366,Fredonia,city,KY
-83.6223607955405,37.9548886506198,Frenchburg,city,KY
-88.8812724726268,36.5125118967355,Fulton,city,KY
-85.7933728151684,36.6399561379979,Gamaliel,city,KY
-84.5521320054423,38.2052425830911,Georgetown,city,KY
-83.967086953674,38.6520328389165,Germantown,city,KY
-85.060904267972,38.735794489817,Ghent,city,KY
-85.9215213898709,36.9991784540371,Glasgow,city,KY
-84.8217747143974,38.7111819059391,Glencoe,city,KY
-85.6506786080878,38.3011404567361,Glenview,city,KY
-85.6379544084989,38.2941696898733,Glenview Hills,city,KY
-85.6325853242551,38.2907698027623,Glenview Manor,city,KY
-85.5899138106845,38.292947735284,Goose Creek,city,KY
-85.5915812273508,38.4086979690183,Goshen,CDP,KY
-88.2359082167978,37.0057183508643,Grand Rivers,city,KY
-84.9463374862861,38.4730741847626,Gratz,city,KY
-85.617259057591,38.2733703753151,Graymoor-Devondale,city,KY
-82.9381798575684,38.3336372735716,Grayson,city,KY
-85.4952468157524,37.2560113830263,Greensburg,city,KY
-85.6144202190015,38.3169629449405,Green Spring,city,KY
-82.8289558974148,38.5730792939128,Greenup,city,KY
-87.1784494807324,37.2067808283038,Greenville,city,KY
-87.1707258915093,36.6473964666498,Guthrie,city,KY
-87.4721212297057,37.4174049014024,Hanson,city,KY
-88.3015318837922,36.7643240935955,Hardin,city,KY
-86.4549430079732,37.7761171980616,Hardinsburg,city,KY
-83.3200664988823,36.8414874755701,Harlan,city,KY
-84.8471929902814,37.7666476820934,Harrodsburg,city,KY
-86.8938125438804,37.4510991599897,Hartford,city,KY
-86.7555700501595,37.8988653524579,Hawesville,city,KY
-83.1951752110418,37.2530556010441,Hazard,city,KY
-88.3260278432009,36.5054210966594,Hazel,city,KY
-85.6693631823699,38.0507138622781,Hebron Estates,city,KY
-87.5820151736734,37.8399606641372,Henderson,city,KY
-88.6443454971277,37.0369569233788,Hendron,CDP,KY
-89.1878790283099,36.5629391862521,Hickman,city,KY
-85.5682555313885,38.2875559114886,Hickory Hill,city,KY
-84.4541610404484,39.036962252431,Highland Heights,city,KY
-85.634972925188,38.1402677573821,Highview,CDP,KY
-85.6242102735708,38.3013194561345,Hills and Dales,city,KY
-85.6856199680052,38.0697867416602,Hillview,city,KY
-82.983067856922,37.3338309215808,Hindman,city,KY
-85.8151073752491,37.1001310565357,Hiseville,city,KY
-85.7356836543176,37.568188726047,Hodgenville,city,KY
-85.6252259531385,38.1515719826251,Hollow Creek,city,KY
-85.745201899938,38.0939015192732,Hollyvilla,city,KY
-87.4909358600368,36.8544674140706,Hopkinsville,city,KY
-85.9113083292666,37.1724815097147,Horse Cave,city,KY
-85.6136091109455,38.2141199330768,Houston Acres,city,KY
-85.691343240229,38.0772510506908,Hunters Hollow,city,KY
-85.5865833353428,38.2382206906914,Hurstbourne,city,KY
-85.5904899375912,38.2202700441148,Hurstbourne Acres,city,KY
-84.8176694344352,37.4728008179806,Hustonville,city,KY
-83.3735120319185,37.1617921105726,Hyden,city,KY
-84.5472944255763,38.9544793682579,Independence,city,KY
-85.6675976721895,38.279142188705,Indian Hills,city,KY
-85.6515314773396,38.2779772264951,Indian Hills Cherokee Section,city,KY
-82.5374063342535,37.8662373938683,Inez,city,KY
-83.9682719368612,37.6964485449509,Irvine,city,KY
-86.284637308014,37.8789660216486,Irvington,city,KY
-87.1476444704201,37.4427879694868,Island,city,KY
-83.3796333037914,37.5577440908584,Jackson,city,KY
-85.0705326510308,36.9931236152551,Jamestown,city,KY
-85.5708792844461,38.2056693956931,Jeffersontown,city,KY
-83.8280533045304,37.9651217494033,Jeffersonville,city,KY
-82.6265030095747,37.1782281391977,Jenkins,city,KY
-84.7889915862666,37.5856036825719,Junction City,city,KY
-85.5664484831139,38.2760202834902,Keeneland,city,KY
-84.5198516066532,39.0514335838963,Kenton Vale,city,KY
-88.8851516858655,37.0849057276371,Kevil,city,KY
-85.6725510611612,38.2215704162437,Kingsley,city,KY
-88.1096697139893,37.0619803161364,Kuttawa,city,KY
-88.9741681374822,37.0748772403768,La Center,city,KY
-87.6581704475908,36.6601646519799,LaFayette,city,KY
-85.3785088532526,38.4028608303423,La Grange,city,KY
-84.5664144378746,39.0343116329044,Lakeside Park,city,KY
-83.5043945231626,38.1522146033905,Lakeview Heights,city,KY
-84.5794332032765,37.6186251903411,Lancaster,city,KY
-85.5848647297401,38.2869179315213,Langdon Place,city,KY
-84.4956294012802,38.967515329364,Latonia Lakes,city,KY
-84.8944983472597,38.0348815270872,Lawrenceburg,city,KY
-85.254404357578,37.5670977640361,Lebanon,city,KY
-85.7253787375201,37.8338231132284,Lebanon Junction,city,KY
-88.4972200578319,37.0481113726025,Ledbetter,CDP,KY
-86.2933237513907,37.4807133984886,Leitchfield,city,KY
-86.9502382320281,36.9866067801229,Lewisburg,city,KY
-86.902365430239,37.9322549546303,Lewisport,city,KY
-84.4593973820433,38.0428234574819,Lexington-Fayette,city,KY
-84.9305571575599,37.3179222491878,Liberty,city,KY
-85.6211484276106,38.2238982887057,Lincolnshire,city,KY
-87.1340574737158,37.4916189379283,Livermore,city,KY
-84.2166619746319,37.29855157163,Livingston,city,KY
-84.0821322279246,37.1280531949814,London,city,KY
-88.6661312755954,37.0361656836053,Lone Oak,city,KY
-85.4020588751695,37.635547566342,Loretto,city,KY
-82.6033155690055,38.1095208420429,Louisa,city,KY
-85.7411180032238,38.2248207448768,Louisville,city,KY
-83.3507329720721,36.8518883048423,Loyall,city,KY
-84.5504605278303,39.0894108363786,Ludlow,city,KY
-82.9135159769394,36.9646304627045,Lynch,city,KY
